"","geneid","gene_name","type","AICc_01full","AICc_02full","AICc_07full","AICc_08full","AICc_11full","AICc_12full","AICc_13full","AICc_14full","AICc_15full","AICc_16full","AICc_01partial","AICc_02partial","AICc_07partial","AICc_08partial","AICc_11partial","AICc_12partial","AICc_13partial","AICc_14partial","AICc_15partial","AICc_16partial","model","TRUE_lambda"
"7278","FBgn0036318","Wbp2",2,612.976397695995,605.909240858495,617.158200798057,608.406196344397,614.800813919322,610.612541367857,614.368362390694,608.892953560648,618.450753917434,613.348704081296,608.814903750869,602.546870977125,609.58704165831,607.632587908493,608.688171957801,605.203048038867,609.365399960759,605.319852453198,611.457999073319,608.544875834556,"02p",Inf
"7368","FBgn0036449","bmm",16,669.521259459691,663.755044197737,656.464985104851,648.674570468215,665.738787378965,660.255052337182,670.865706282246,665.996140204621,650.227348427024,643.647886368074,667.870168964212,662.298383148969,663.995226511122,653.021619749857,669.81950749659,658.814502682616,666.888035826114,662.465365082011,667.492586493148,650.850800460069,"16f",0.037436527302606
"7394","FBgn0036487","Prp31",2,402.761632958003,377.942928435008,401.970806728654,381.923290228516,404.007861488119,381.591621035085,406.441121372888,382.022360546106,402.702581197564,385.961899371442,401.355143355975,395.881101190041,401.691872421172,398.963477858672,401.602465157311,398.075105973045,404.705990884442,398.938613386922,402.364208280591,400.33183991941,"02f",0.0396917592509157
"7413","FBgn0036509","CG7739",1,455.442252166987,457.459336462625,460.087031792985,462.040561221076,458.090418102035,460.536693156182,459.830272934053,461.976182132469,463.330980145728,465.57275776036,460.355331949558,460.640658283844,462.464531924,464.449536364962,462.163182779818,462.872625566625,464.608986230751,464.998465283282,466.541946781609,467.337998060289,"01f",0.0694614176643144
"7433","FBgn0036545","GXIVsPLA2",1,437.304893979696,439.639823533649,439.492831397509,441.661488129231,440.419037840899,442.223852638916,439.491300454211,442.012718479687,442.16091959606,444.379489202084,446.655168005177,446.607024343662,448.6608741716,448.323535432944,448.76055329357,450.543974053454,449.941988997587,446.772383256431,452.088674107859,451.394017750261,"01f",0.250183199412375
"7434","FBgn0036547","CG17032",2,671.949175682063,640.292064435382,675.433857499325,644.070785327621,675.854772776584,644.982808807024,674.735451305353,644.830522167895,679.458708927611,648.803535091697,671.117820912051,655.671775094165,672.950963494849,671.825250178378,672.904085071042,664.316499204301,673.359659570793,659.112294015366,675.148618581693,668.151281670484,"02f",0.0410581223399328
"7457","FBgn0036581","MED10",2,582.67629253943,558.762413538123,584.200401682357,561.351799672901,584.876025174211,562.267016993028,582.68603495255,560.776644974561,585.888614126967,565.385118703262,578.467700674862,569.06637333377,580.098866214312,573.760672304593,579.753936797551,573.346744327402,581.444839296266,570.862782856599,583.35910104298,574.880301777112,"02f",0.0995328296832629
"7503","FBgn0036648","CG4098",8,382.068171346839,365.005198372753,384.574044638518,354.633136596201,382.77776570806,367.228909261051,381.066084778778,365.549231900335,385.804471917572,356.796868441006,378.822091490315,372.496602963486,380.727429307601,381.030589521029,376.94132285725,374.916919283388,378.29582612326,374.599177276532,380.524833094419,379.275342257923,"08f",0.03
"7508","FBgn0036659","CG9701",8,600.960811807769,579.616255020784,597.90653359857,575.573837656285,604.846786236659,584.414914058149,600.286398695514,581.910550201546,602.396171025539,580.527645431082,596.274583736639,585.791816398305,598.30051737472,578.360109510473,598.254086089507,593.863053217996,594.517743055612,587.646584034955,596.720726419233,582.576991262934,"08f",0.0392148520287518
"7510","FBgn0036661","CG9705",8,605.328696687745,600.565150196902,604.809607490396,594.505240607701,609.235244781832,604.466280278368,608.012035244142,601.225039623035,609.229576546355,598.187170912615,606.978379978605,606.546828547468,609.031335516789,610.763840908853,608.341592113352,609.444898538117,609.849248560235,607.968050908922,612.089657767396,613.095271368055,"08f",0.188985692799916
"7515","FBgn0036667","kud",2,726.458498315302,693.616557904804,728.301640238536,697.275306702491,728.726639062035,697.589073236804,725.298144810324,698.071686477529,730.153067086021,701.190712871957,727.714429034666,709.085230612279,729.159449218414,720.150179148505,727.245961137376,721.265866330636,728.705410864432,713.327438212384,730.939825965676,722.238541290217,"02f",0.248779114289397
"7557","FBgn0036728","UQCR-Q",8,830.077931494968,821.596028504029,827.144677759704,814.99233438441,833.047465680577,825.872135690757,831.239147898902,822.368227786258,831.133861712509,819.914434019975,835.669727747097,831.027875824704,837.715817661405,838.678012513531,835.906400541978,834.748963376037,837.797438520951,831.4121437262,839.842485699922,838.588551014931,"08f",0.129413641549387
"7592","FBgn0036772","CG5290",14,397.852851489695,397.221079504935,398.68064483247,391.658591019474,392.51020281671,392.191699128867,393.660450580565,381.677164914552,395.23373070104,385.213155466623,408.636354254803,407.383109356596,406.108109792033,405.046816090373,406.38144395486,401.375572540036,404.231993207799,394.549734910529,406.164861617764,396.856795277728,"14f",0.0672496973185357
"7594","FBgn0036774","mRpS26",2,539.846765864257,504.884102209145,537.031577215145,508.482319095573,539.647413920454,508.243753106535,540.117538801252,509.249526169569,537.135005863903,512.033973902235,539.216740888009,528.719966681497,541.280340160559,532.085725327547,537.603898352972,534.473735103386,541.241211626664,531.880954903296,541.684546934866,533.048443381459,"02f",0.0363252302974095
