"","geneid","gene_name","int_25C","cos_25C","sin_25C","decaycos","decaysin","decayint","cos_18C","sin_18C","lambda","pval_cycle_25C","pval_cycle_18C","pval_cycle_diff","pval_phase_diff","pval_amp_diff","pval_median_diff","small_tpm","nboot","niter","convergence"
"3494","FBgn0030394","Cpr11A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3495","FBgn0030395","Mks1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3496","FBgn0030396","CG2556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3497","FBgn0030398","Cpr11B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3498","FBgn0030400","Pits",12.5050947771878,0.00411404729647031,-1.03594166741379,-3.22503862076564,4.13024948377025,-3.39107802736305,2.08122330708845,-0.145543957089791,0.0400268579521148,0.285,0.024,0.086,0.154,0.284,0,FALSE,1000,73,TRUE
"3499","FBgn0030403","CG1824",30.2651217598457,0.400766773555534,0.302170936331117,3.60959090516424,3.39450476277387,-4.08241449871878,0.986088522990376,-1.54280429613908,0.03,0.696,0.001,0.272,0.53,0.196,0.376,FALSE,1000,61,TRUE
"3500","FBgn0030406","CG1463",11.6514212524764,0.770434214090318,-0.472646444080531,21.0567013606934,-14.4866874666935,-21.4479143119847,0.667284119323899,0.43314590896521,0.336829294698692,0.036,0.372,0.575,0.368,0.5,0.698,FALSE,1000,89,TRUE
"3501","FBgn0030407","Fpgs",6.05391003796711,-0.000327556465057034,-0.646573943569767,0.661402554714547,-0.532457951463651,-1.95081699597669,-0.223414278623299,0.645235885354909,0.0690015280202339,0.379,0.347,0.422,0.448,0.332,0,FALSE,1000,59,TRUE
"3502","FBgn0030408","CG11085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3503","FBgn0030409","CG15728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3504","FBgn0030410","Aven",7.08204193235649,0.191112202162407,-0.0274779372841296,1.32565507020003,1.53254227101949,-1.8958354445967,0.0462316513917706,-0.892900550598968,0.0381118348491967,0.803,0.151,0.296,0.694,0.192,0.302,FALSE,1000,73,TRUE
"3505","FBgn0030411","CG2540",14.1011692675706,0.214627961851186,0.0328896220259539,9.24833356213197,-5.49735919660066,-9.14366250708248,0.378409476747786,0.303146861233226,0.189943378847679,0.895,0.246,0.653,0.858,0.196,0.466,FALSE,1000,63,TRUE
"3506","FBgn0030412","Tomosyn",15.2257864803599,-1.20468618143448,-0.250240001207666,-1.02556672415611,2.64968895720999,-5.60631515946642,3.67844753656398,-1.54343333902878,0.0390145943508515,0.084,0.017,0.002,0.124,0.184,0,FALSE,1000,24,TRUE
"3507","FBgn0030417","CG15725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3508","FBgn0030418","CG4004",8.11000134409828,-0.552318472311897,0.0390771247392271,4.10078488440364,-1.94509399208691,-4.7308467006036,0.558960658052342,0.251623265065462,0.190825713326529,0.187,0.345,0.4,0.288,0.842,0.696,FALSE,1000,179,TRUE
"3509","FBgn0030420","CG12717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3510","FBgn0030421","Agpat1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3511","FBgn0030425","Nep6",169.148082883861,-5.47310489301904,-12.4480960494812,-121.698328599601,-116.155821962536,149.799624725842,7.1711241768423,4.6371427620892,0.196205578191851,0.118,0.454,0.515,0.47,0.384,0,FALSE,1000,182,TRUE
"3512","FBgn0030429","CG4661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3513","FBgn0030431","CG4407",43.3067506181795,-0.850906293728609,1.44506097312229,9.00413231520975,13.1896418465446,-15.3389528604276,-3.71529164425169,-5.23291979815488,0.0688756536828506,0.318,0.018,0.015,0.192,0.076,0,FALSE,1000,62,TRUE
"3514","FBgn0030432","CG4404",49.2666992919174,10.1154297337205,-1.35330073664545,-31.3732449661154,6.32981232791476,30.6250642828573,1.22171669111998,-1.54316118364461,0.0340203791966038,0.001,0.043,0.975,0.864,0.95,0.858,FALSE,1000,165,TRUE
"3515","FBgn0030433","mRpL49",48.3489015117774,4.55277390252396,0.171597568007629,337.399262960393,13.1540909191534,-329.39244864272,0.0416420718251458,-0.529402150790428,0.915267307802892,0.065,0.05,0.991,0.942,0.832,0,FALSE,1000,90,TRUE
"3516","FBgn0030434","Brms1",19.2553353109452,0.213358019632495,0.195335311344149,25.5569906348421,-28.53042517957,-28.3176786304262,2.08867279926694,0.496927931856082,0.461268039750305,0.719,0.077,0.244,0.746,0.05,0.634,FALSE,1000,43,TRUE
"3517","FBgn0030435","CG4645",34.9978489522903,0.284849098954137,-1.82784895207878,0.564774129614826,-3.91442990695418,-10.9337517691614,2.23763100482087,2.18615251437707,0.0502062025578754,0.002,0.002,0.019,0.006,0.544,0,FALSE,1000,81,TRUE
"3518","FBgn0030437","hec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3519","FBgn0030438","CG15721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3520","FBgn0030439","CG12716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3521","FBgn0030440","CG15719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3522","FBgn0030441","CG2209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3523","FBgn0030443","CG12715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3524","FBgn0030447","CG2200",46.4869537882294,4.26336853909654,-1.33415801847268,28.9562018745832,-61.1030157952127,-17.3231335438276,-3.34446549610559,2.26045593211229,0.913080667225015,0,0.34,0.003,0.206,0.024,0,FALSE,1000,61,TRUE
"3525","FBgn0030449","Fer3HCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3526","FBgn0030451","CG15717",62.2950966876394,-0.832432862946665,5.75691633897685,10.1039561945009,2.7606413746806,-11.93694543715,-3.70944115889394,-8.20878208890014,0.03,0.002,0.149,0.088,0.106,0.934,0.07,FALSE,1000,88,TRUE
"3527","FBgn0030452","MFS10",28.663780300957,-2.82977588963835,0.520811117945239,5.76828758003638,-3.24511357149575,-6.59258056235913,0.0917012822920433,1.78148980753848,0.03,0.193,0.268,0.811,0.592,0.93,0.83,FALSE,1000,34,TRUE
"3528","FBgn0030455","CG4318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3529","FBgn0030456","CG4332",13.7262853888746,-0.228966024832372,-0.529151566537322,-1.62043895306088,3.17877167416012,-7.71748724734386,2.82514277822834,0.304588343383969,0.0374770564011745,0.419,0.413,0.237,0.424,0.23,0,FALSE,1000,63,TRUE
"3530","FBgn0030457","CG12096",30.76224534714,-0.811052925085507,-2.62029418708673,4.48637156848559,-2.96298786437528,-6.45985007282127,5.31882315081369,1.97365588984821,0.190774556864853,0.018,0,0,0.002,0.124,0.002,FALSE,1000,153,TRUE
"3531","FBgn0030459","CG12723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3532","FBgn0030460","Coq5",17.8550655648669,0.33372316168093,1.19767922837863,6.18097140567538,0.683163898623531,-5.96103239740222,-0.112223412148755,-1.78309358669234,0.0398916692797227,0.141,0.49,0.183,0.47,0.728,0.84,FALSE,1000,47,TRUE
"3533","FBgn0030462","CG15742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3534","FBgn0030465","CG15743",9.97769569138409,0.153003138857521,-0.534008123993679,1.93668677948704,-0.739794752864713,-4.15214604284116,0.593431485365132,0.113263300763665,0.0990252716251771,0.189,0.48,0.598,0.428,0.524,0.01,FALSE,1000,63,TRUE
"3535","FBgn0030466","CG15744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3536","FBgn0030467","CG1764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3537","FBgn0030468","CG1622",12.6359368715739,0.961175109586228,1.14054216928122,6.51818865999359,-0.365046882902819,-5.2376253041921,-1.20294617865761,-1.42755262023547,0.0991783449586171,0,0.951,0.314,0.926,0.676,0.926,FALSE,1000,65,TRUE
"3538","FBgn0030474","CG15747",7.19112829508764,-0.34779766318342,-0.0189142541735377,1.59593513102164,0.287130748176782,-1.21032957928752,0.45286069473012,-0.437586869328135,0.0997246040750893,0.323,0.032,0.219,0.296,0.726,0.032,FALSE,1000,72,TRUE
"3539","FBgn0030477","dmrt11E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3540","FBgn0030478","CG1640",212.359433974791,-1.06753334066795,13.286805826446,33.3179181108779,15.6455228553341,-37.6239582868842,-26.0213519490308,-8.56784318550587,0.0433143579900011,0.165,0.007,0.115,0.078,0.158,0.002,FALSE,1000,51,TRUE
"3541","FBgn0030479","Rbp1-like",28.6512692087413,-0.474513217246561,-0.948277661011113,-5.5698524794161,-0.480235997301783,-16.4213516928823,4.08915757587934,1.93513687301823,0.03704084487996,0.451,0.051,0.081,0.588,0.136,0,FALSE,1000,108,TRUE
"3542","FBgn0030480","Tim9a",50.2164530051238,1.26119788066881,3.85385403286043,13.7103035173615,24.5350964359802,-26.3709845308572,0.16047723144789,-8.58637398612521,0.0395220645383283,0.031031031031031,0.768768768768769,0.185185185185185,0.740740740740741,0.446446446446446,0,FALSE,999,47,TRUE
"3543","FBgn0030481","CG1662",52.9457572200866,-1.25943335405231,2.04920307119262,-526.790850229229,-221.981913987101,532.859813994594,4.06727195121915,-0.826277846200441,0.820712524891609,0.052,0.474,0.214,0.324,0.398,0,FALSE,1000,136,TRUE
"3544","FBgn0030482","CG1673",364.038054392411,-25.7947750293879,19.0762077076773,-624.027356024849,-497.893650509166,584.306503906983,54.0652275610898,13.7809826072588,0.307097455034346,0,0.053,0.048,0.032,0.514,0.34,FALSE,1000,49,TRUE
"3545","FBgn0030483","CG12725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3546","FBgn0030484","GstT4",225.601697373156,-28.3886041435211,1.22443488568672,27.8464133250337,-21.6415491966124,-76.2519492702088,9.29473742995923,8.65869508390605,0.0348322330844096,0.001,0.144,0.631,0.664,0.684,0.002,FALSE,1000,35,TRUE
"3547","FBgn0030485","CG1998",24.0311372659505,1.2230515670281,-1.95113726556985,0.334582502121998,-6.81451356224542,-0.480269065102351,0.132192816507746,4.49343103145495,0.03,0.042,0.12,0.252,0.19,0.934,0.972,FALSE,1000,68,TRUE
"3548","FBgn0030486","Set2",10.7709810419364,-0.231824970154411,-0.850124770575281,-0.73176653308308,3.00376550875189,-3.25272510142871,2.61928353804709,-0.884424691237041,0.03,0.055,0.473,0.213,0.22,0.464,0.718,FALSE,1000,102,TRUE
"3549","FBgn0030492","CG15754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3550","FBgn0030493","CG15756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3551","FBgn0030494","Cpr12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3552","FBgn0030495","CG11816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3553","FBgn0030499","CG11178",7.20310038804875,-0.734859377752312,-0.485415873642939,0.14154413742036,1.69096678393708,-2.70519191036938,1.86449122896515,-0.357773294037989,0.03,0.027,0.32,0.086,0.184,0.596,0.582,FALSE,1000,39,TRUE
"3554","FBgn0030500","Ndc80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3555","FBgn0030501","BthD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3556","FBgn0030502","tth",44.7073201512077,-1.46834036551834,1.16352675145432,-3.50190903672281,0.0486405654291011,-4.18371447207823,3.16234417385301,0.0466662914774605,0.0397864892433281,0.036,0.518,0.323,0.33,0.86,0,FALSE,1000,24,TRUE
"3557","FBgn0030503","Tango2",11.7303170414553,1.99947509433099,-1.22467658263369,-64.6421089885563,-27.6850734125472,61.0546523472834,2.15414929755988,0.696374563769936,0.280439589579261,0.569,0.006,0.487,0.568,0.438,0.38,FALSE,1000,85,TRUE
"3558","FBgn0030504","CG2691",25.0972955691734,2.58945183485986,-0.980577883035309,31.2901839370716,-21.2595105466293,-37.9771135222589,2.61204738179784,-1.02403413700898,0.249663950972692,0.004,0.099,0.581,0.854,0.18,0.066,FALSE,1000,40,TRUE
"3559","FBgn0030505","NFAT",19.5698422693588,-3.34820787383446,-0.779842267215387,-3.09513798015102,3.43897517086326,-0.762551476072951,5.57491405395678,-0.994780501873504,0.03,0.057,0.103,0.011,0.18,0.474,0.086,FALSE,1000,56,TRUE
"3560","FBgn0030506","DNAlig4",5.48474327563503,-0.027208026709036,0.0138197016389363,1.60236397584174,-0.999814284220795,-2.27495823860737,-0.185976776389386,0.104383401349526,0.039401321238016,0.947,0.617,0.855,0.922,0.646,0,FALSE,1000,59,TRUE
"3561","FBgn0030507","CG11164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3562","FBgn0030508","CG15760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3563","FBgn0030509","CG11162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3564","FBgn0030510","CG12177",34.4668548242001,-0.13995481183643,1.28764931341094,-220.838003083259,-92.0833062629817,224.746233012624,-1.8189166276535,0.477035585183481,0.769320351341936,0.278,0.164,0.493,0.39,0.194,0.074,FALSE,1000,102,TRUE
"3565","FBgn0030511","CG11158",20.1169679816699,1.00274640380801,-1.76681224708668,8.50460920396128,1.07677405697322,-5.33249711659692,-3.26052946023759,0.640328088694757,0.0715538745102033,0.101,0.039,0.05,0.058,0.638,0.936,FALSE,1000,88,TRUE
"3566","FBgn0030512","Nadsyn",21.8160527236228,1.28477585062975,-0.763121079684649,5.18207205979569,4.03205895695725,-4.78971299473957,-2.30838905296118,-0.181054282337403,0.0400632165725467,0.001,0.68,0.157,0.572,0.714,0.096,FALSE,1000,66,TRUE
"3567","FBgn0030514","CG9941",25.7970794318076,-1.22641359151832,-1.15404563417021,862.864421937459,124.975934875702,-868.540266959949,2.67184015228303,2.01745767585327,0.988721695648415,0.029,0.169,0.015,0.764,0.748,0.002,FALSE,1000,78,TRUE
"3568","FBgn0030518","CG11134",70.9685075121869,9.8855325716423,7.46817333736676,-441.654745794172,-135.42186757483,471.558941955098,-13.805610609141,-5.80910563758903,0.705668928571494,0,0.036,0,0.076,0.016,0,FALSE,1000,112,TRUE
"3569","FBgn0030519","CG11151",417.829694468458,-28.2584000643675,61.4220963842316,-322.70411443846,-11.4623029761548,274.873534755734,4.37239901229943,-33.3087249368755,0.250632210638988,0,0.363,0.421,0.652,0.282,0.004,FALSE,1000,113,TRUE
"3570","FBgn0030520","Pdcd4",44.7364468150385,3.26509138176049,-1.69703885066367,0.773017463482915,8.2353791892431,-18.4026770090566,11.2817220827265,-0.555952677036183,0.03,0.325,0.095,0.31,0.566,0.122,0.406,FALSE,1000,91,TRUE
"3571","FBgn0030521","CtsB1",614.764506803549,0.504026560960046,11.8646930479972,-44.9725349623611,-197.623690597988,11.5182655055743,44.3416817720717,15.9797523251694,0.0693444894381494,0.684,0.006,0.089,0.61,0.112,0.578,FALSE,1000,57,TRUE
"3572","FBgn0030522","CG11103",17.4721227361517,-0.167877262606304,1.4671444586907,18.8535446683375,-17.4069828687474,-18.5891112171007,1.0717383368514,-1.68335332600402,0.400297831099973,0.094,0.385,0.201,0.264,0.732,0.084,FALSE,1000,98,TRUE
"3573","FBgn0030524","CG10993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3574","FBgn0030525","CG10996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3575","FBgn0030528","CG11095",13.6283694309769,-1.08343375729772,0.723582736359563,-0.775230681018281,1.25628700365253,-3.531589089244,1.68490706716675,-1.33625716194573,0.0400374917019152,0.007,0.266,0.009,0.756,0.258,0,FALSE,1000,96,TRUE
"3576","FBgn0030529","Clic",44.9648035842575,-2.50375392134828,2.37121842147603,19.6069511497555,18.3690285901814,-30.7053580699831,4.68249069373273,-3.34969388602594,0.188344859021826,0.29,0.272,0.1,0.736,0.656,0,FALSE,1000,38,TRUE
"3577","FBgn0030530","jub",11.5581895624795,-0.59487211862865,-0.233272144048645,0.502607133442001,4.90692775463025,-5.42382729494123,1.80522593817581,-1.59865883267244,0.03,0.153,0.29,0.325,0.18,0.322,0.004,FALSE,1000,107,TRUE
"3578","FBgn0030536","CG11068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3579","FBgn0030537","CG12480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3580","FBgn0030538","betaNACtes1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3581","FBgn0030539","CG1368",19.8663508908166,-0.456515602197452,8.41800644682185,-3.34715202029654,-10.8725752503493,19.2754290887907,0.266505482543023,-7.48364935807303,0.100290073281867,0.007,0.012,0.023,0.856,0,0,FALSE,1000,107,TRUE
"3582","FBgn0030540","CG11581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3583","FBgn0030541","CG11584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3584","FBgn0030542","CG12481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3585","FBgn0030543","CG11585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3586","FBgn0030544","CG13403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3587","FBgn0030545","CG11590",46.0592293015354,-2.0629289121679,-0.577307276461662,1.54668484310179,3.59054690234704,6.15087168203894,5.31943339577375,-1.14204637707508,0.0377536406701053,0.181,0.106,0.048,0.3,0.508,0,FALSE,1000,64,TRUE
"3588","FBgn0030551","CG11674",8.13277780308042,3.45926559689515,-2.8652931914343,0.524268673754748,26.0961682137949,-21.819474040344,5.94484327224199,-7.90692508803308,0.0393211131759711,0.52,0.687,0.854,0.954,0.362,0.156,FALSE,1000,40,TRUE
"3589","FBgn0030552","mRpL38",41.4778530918919,1.12653395319161,-2.3822474920534,3.20473993508049,2.92949759582185,-3.40441207942024,3.1585115148157,0.748852348983565,0.0403198192528947,0.001,0.06,0.26,0.158,0.338,0.03,FALSE,1000,73,TRUE
"3590","FBgn0030554","CG1434",11.6107485441764,0.0189347896695126,-0.294930714110449,2.74989252692148,1.86968208959367,-2.79396062395617,1.14379896480901,-0.151861088201765,0.0496903572588526,0.897,0.13,0.229,0.746,0.424,0.076,FALSE,1000,88,TRUE
"3591","FBgn0030555","Fbxl4",11.832788795852,-0.176960214628944,-0.720005513484639,7.85814057770318,-7.12598523376415,-8.77303125522255,1.41433843895407,0.195018765318688,0.250207259003063,0.142,0,0,0.066,0.198,0.154,FALSE,1000,87,TRUE
"3592","FBgn0030556","mRNA-cap",29.5090786916556,0.519376594455787,-0.541480234063707,47.3203754651967,-6.64339678276216,-48.357104123493,2.7012209163246,1.14689380063667,0.370448787059715,0.078,0.002,0.003,0.056,0.01,0.006,FALSE,1000,109,TRUE
"3593","FBgn0030558","CG1461",188.884744533026,12.9342305039883,33.2860192747552,-8.41805560692212,-83.4098361647305,1.20179644101423,-17.6964586963149,18.220120577533,0.03,0.004,0,0.407,0.198,0.534,0.04,FALSE,1000,39,TRUE
"3594","FBgn0030559","CG13404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3595","FBgn0030562","CG9400",8.42314625549317,1.3538252799496,1.44779300151439,-4.46502617115178,-10.0217575149907,5.38032112558802,-1.2750455164947,0.870054815760479,0.0399040707204992,0.007,0.005,0.345,0.138,0.822,0.608,FALSE,1000,47,TRUE
"3596","FBgn0030563","betaNACtes2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3597","FBgn0030566","betaNACtes4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3598","FBgn0030569","CG9411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3599","FBgn0030570","CG12540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3600","FBgn0030571","CG14414",16.1649675299584,-0.290839122697849,1.88500724596583,356.116751640568,84.1417036080468,-353.185774821196,-0.0554236955847482,-2.38878134390492,0.848008509836706,0.051,0.881,0.172,0.696,0.408,0.004,FALSE,1000,127,TRUE
"3601","FBgn0030572","mRpS25",33.7238424860824,2.72130427217292,-0.469189086964148,13.8136976544834,-3.03920997554282,-17.7953846285726,-2.03497152026853,0.0564580924907453,0.0391004347272426,0.043,0.916,0.71,0.806,0.794,0.002,FALSE,1000,35,TRUE
"3602","FBgn0030573","nmdyn-D6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3603","FBgn0030574","sbm",16.3439163831048,-0.71379601657868,6.30372456207411,1.70106229913061,-7.34184185727563,2.68233446839025,-2.85873149065509,-3.32261533299706,0.0407431167240297,0,0.005,0.001,0.002,0.186,0.108,FALSE,1000,111,TRUE
"3604","FBgn0030575","CG5321",69.2028883229926,-1.70061970650843,3.5918596257889,13.3135598612295,-10.3732274788818,-23.5194111622853,-4.95148788689624,0.724345157744587,0.0398430415651233,0.483,0.129,0.614,0.54,0.548,0,FALSE,1000,49,TRUE
"3605","FBgn0030576","CG15890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3606","FBgn0030577","CG5334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3607","FBgn0030578","CG5347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3608","FBgn0030581","CG14408",8.12788882682932,0.228175949693706,0.335518505958047,281.444207875576,54.4648917768854,-279.57156238302,0.252134468347601,-0.597278300613718,0.984613697681594,0.395,0.138,0.13,0.28,0.912,0,FALSE,1000,60,TRUE
"3609","FBgn0030582","CG14411",17.5607256228885,-1.61853595364821,-0.254027528614645,13.1671681610518,-19.2916637663394,-17.3151893605606,3.50276334312876,0.166119802078458,0.339017842720785,0.064,0.368,0.075,0.794,0.704,0.548,FALSE,1000,94,TRUE
"3610","FBgn0030583","CG14410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3611","FBgn0030584","CG14407",88.9739009410556,8.67077826232254,2.6146446938663,40.7318362306734,14.3593230967858,-17.7165586391151,-13.3911078296411,-3.28803628330047,0.0992127182211925,0,0.103,0,0.642,0.146,0,FALSE,1000,43,TRUE
"3612","FBgn0030586","CG12539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3613","FBgn0030587","CG9522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3614","FBgn0030588","CG9521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3615","FBgn0030589","CG9519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3616","FBgn0030590","CG9518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3617","FBgn0030592","CG9514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3618","FBgn0030593","CG9512",212.252066895971,-51.0565517573229,40.4167003130166,148.953808638029,-55.2629609911841,-163.478936304367,-23.7855525906709,22.5153344643442,0.03,0,0,0.537,0.9,0.27,0.094,FALSE,1000,40,TRUE
"3619","FBgn0030594","fiz",36.6983662124744,5.69029223477548,-5.80195499384435,-243.243343108582,-94.1355678224976,238.236313394828,8.1257950072089,10.9229112831581,0.425817733602985,0.886,0,0.249,0.552,0.844,0.626,FALSE,1000,56,TRUE
"3620","FBgn0030595","CG14406",161.0162225497,-5.51221211393207,-63.363659287021,5.60241929304977,-192.117256287699,-93.5941624683951,27.391731254242,165.581489201941,0.03,0,0.049,0,0.662,0.57,0.012,FALSE,1000,37,TRUE
"3621","FBgn0030596","CG12398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3622","FBgn0030597","Eo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3623","FBgn0030598","CG9503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3624","FBgn0030599","CG9030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3625","FBgn0030600","hiw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"3626","FBgn0030603","CG5541",49.3436008298936,1.95905798527987,0.812811947116946,-268.825324369045,-125.106626679828,261.432663798793,-0.204196430551761,2.04863950285846,0.430267512503168,0.327,0.032,0.464,0.486,0.462,0,FALSE,1000,57,TRUE
