"","geneid","gene_name","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"4782","FBgn0032354","CG4788",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4783","FBgn0032358","Ppt2",91.6916790498834,-5.18100007739507,-25.862694535295,28.3888346800309,0.0998869647952575,NA,NA,NA,NA
"4784","FBgn0032360","CG14926",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4785","FBgn0032362","spz4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4786","FBgn0032363","Dlg5",12.3133013393734,3.54031860129112,-1.85421031183412,-6.49548155370333,0.190019128816405,NA,NA,NA,NA
"4787","FBgn0032364","CG4970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4788","FBgn0032365","CG14929",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4789","FBgn0032366","CG14930",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4790","FBgn0032368","spag4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4791","FBgn0032369","CG6614",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4792","FBgn0032370","CG12307",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4793","FBgn0032371","CG4983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4794","FBgn0032372","CG4988",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4795","FBgn0032373","Vha100-5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4796","FBgn0032374","CG14931",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4797","FBgn0032375","CG14932",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4798","FBgn0032376","Tsp33B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4799","FBgn0032377","CG14937",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4800","FBgn0032378","CycY",29.3625747090964,2.3123681051352,0.0169656398216263,-6.3162200781013,0.03,NA,NA,NA,NA
"4801","FBgn0032381","Mal-B1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4802","FBgn0032382","Mal-B2",288.765,46.955,-30.943087677218,NA,NA,NA,NA,NA,NA
"4803","FBgn0032385","CG16964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4804","FBgn0032387","CG16965",7.93,-2.635,0.405000000000005,NA,NA,NA,NA,NA,NA
"4805","FBgn0032388","CG6686",24.3842043316177,2.25105423160321,-0.896152446406561,35.7500641134809,-37.1109321834743,-40.767610282732,0.511911355580593,NA,NA
"4806","FBgn0032390","dgt2",4.14692479105001,2.35914378603329,0.841755519581869,-4.87846313498184,0.0394375153683933,NA,NA,NA,NA
"4807","FBgn0032391","escl",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4808","FBgn0032393","Nfs1",101.30087304354,3.79280801990514,-0.993498453364288,-20.6731013013059,10.1468588450447,1.89232494842097,0.03,NA,NA
"4809","FBgn0032394","Hacd1",1070.43691946731,736.661861373173,287.038950723947,-1041.83393256832,0.292537370685766,NA,NA,NA,NA
"4810","FBgn0032395","Wdr81",5.86436569126338,-0.458661532522428,-0.535430551792607,0.837893772935619,-0.113809758375041,-1.99451421612537,0.03,NA,NA
"4811","FBgn0032397","Tom70",13.4561188249048,0.823765382983279,-0.432130664792682,2.7291872627056,0.495321827006869,-6.78474491057294,0.0392923353274368,NA,NA
"4812","FBgn0032398","CG6766",70.5039714784676,-1.06793383849907,-5.20203968966506,8.14201090976628,-3.63296953459303,-18.863383974624,2.69980145251594,8.31209095099621,0.0395359916906244
"4813","FBgn0032399","CG6785",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4814","FBgn0032400","CG6770",1603.76,55.5899999999999,-65.2463539211195,-100.363055590341,-128.80059048854,NA,NA,NA,NA
"4815","FBgn0032401","Plzf",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4816","FBgn0032402","PLCXD",38.6,-4.53797311583046,NA,NA,NA,NA,NA,NA,NA
"4817","FBgn0032404","RpL7-like",131.83,8.80825477803695,-6.53285435764518,NA,NA,NA,NA,NA,NA
"4818","FBgn0032405","firl",23.2135165040773,-0.512966991845391,4.04145188432738,5.32,NA,NA,NA,NA,NA
"4819","FBgn0032406","CG14947",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4820","FBgn0032407","Pex19",124.001269301237,2.85426091753431,-10.4871120425234,31.7999929675785,9.42416400049924,-19.1549722444595,0.0713448528632434,NA,NA
"4821","FBgn0032408","CG6712",23.1020083690092,2.30027371355111,-0.656018270668428,23.09004003982,-9.33707298669877,0.189019128480309,NA,NA,NA
"4822","FBgn0032409","Ced-12",10.2500000051969,4.56118719633614,-1.56394245473508,0.130900649937104,NA,NA,NA,NA,NA
"4823","FBgn0032414","CG17211",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4824","FBgn0032415","rho-6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4825","FBgn0032416","Gr33a",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4826","FBgn0032419","CG17217",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4827","FBgn0032420","CG6583",11.386482323884,211.175424417468,32.5839881144781,0.788933048530317,NA,NA,NA,NA,NA
"4828","FBgn0032421","crok",16.1375455096175,2.18392163733516,3.58886673003414,-8.16250925590652,0.03,NA,NA,NA,NA
"4829","FBgn0032422","atilla",432.108016269996,34.2380162699964,14.5019837300037,-68.1980162699963,NA,NA,NA,NA,NA
"4830","FBgn0032424","CG17010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4831","FBgn0032428","CG6405",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4832","FBgn0032429","CG5446",82.220669023709,3.00242748910931,-7.28320624227383,-6.25457005910697,20.8622781866043,-17.5134839588055,0.03,NA,NA
"4833","FBgn0032430","CG6388",24.0500000002432,23.7254453275279,-28.4126305326898,-23.8365673417674,2.75955377585059,-1.19973829041699,0.371478374596116,NA,NA
"4834","FBgn0032431","CG5435",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4835","FBgn0032433","Oatp33Ea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4836","FBgn0032434","CG5421",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4837","FBgn0032435","Oatp33Eb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4838","FBgn0032436","CG5418",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4839","FBgn0032437","CR17024",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4840","FBgn0032439","Ref2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4841","FBgn0032442","Nepl7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4842","FBgn0032444","CCT4",80.2000000543764,166.792536212114,-13.6215172743099,-179.703853588295,0.279285652548616,NA,NA,NA,NA
"4843","FBgn0032445","CG6153",32.9017091676865,-3.98606012333037,-1.26448937639722,442.857740989862,12.6323894981133,-457.627519048537,7.52771346648026,-0.721073172364886,0.933062125241661
"4844","FBgn0032446","IFT43",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4845","FBgn0032447","PICK1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4846","FBgn0032448","CG5781",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4847","FBgn0032449","CG17036",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4848","FBgn0032450","CG5776",4.90110203967003,2.38652573840426,-0.172319142795937,-3.10931682370989,0.100102703661661,NA,NA,NA,NA
"4849","FBgn0032451","spict",63.18,4.82,NA,NA,NA,NA,NA,NA,NA
"4850","FBgn0032452","CG15484",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4851","FBgn0032453","CG6180",160.842365951534,-8113.56272233771,-1922.71214580047,8131.95830388059,-1.72160779668177,3.46356135930675,1.01558508856118,NA,NA
"4852","FBgn0032454","CG5787",12.173284927011,2.91182164794132,2.10663484146446,-6.64410589784128,0.0414193321845665,NA,NA,NA,NA
"4853","FBgn0032455","Pih1D1",40.8013826690196,1.97917283401438,-1.19384639023035,37.220667193642,-25.4401699801759,-25.7973255925263,0.371272711715164,NA,NA
"4854","FBgn0032456","MRP",68.8993961270653,1337.51201219381,-42.6169989185433,-1352.91287711143,10.2611726103507,-0.551049174584599,1.00358442620066,NA,NA
"4855","FBgn0032457","CG15483",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4856","FBgn0032462","CG16800",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4857","FBgn0032464","Vha68-3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4858","FBgn0032465","Yip1d1",57.2900661804045,6.91252898628433,1.11868294727427,-11.9246679113045,2.58347999378465,1.31854718894223,0.0345201840731035,NA,NA
"4859","FBgn0032467","CG9934",45.1668925722741,-2.61223519060562,-3.18325140315485,-64.5282044448439,-48.8425336840519,54.7049862973109,6.63115426135448,-0.535436466110991,0.395776584187715
"4860","FBgn0032470","Ttc30",6.87,-1.21,NA,NA,NA,NA,NA,NA,NA
"4861","FBgn0032471","CG5122",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4862","FBgn0032472","CG9928",873.794999999999,-178.27,20.4266525239292,NA,NA,NA,NA,NA,NA
"4863","FBgn0032473","kmg",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4864","FBgn0032474","DnaJ-H",46.26,-5.69267365420971,NA,NA,NA,NA,NA,NA,NA
"4865","FBgn0032475","Sfmbt",9.22000000213311,1.24532304612466,0.268249454746447,-2.42424025675353,0.0360644411276285,NA,NA,NA,NA
"4866","FBgn0032476","CG5439",11.5665402420711,9.38142902635459,-2.37373745787629,-8.18482167186948,0.160531183401358,NA,NA,NA,NA
"4867","FBgn0032477","CG5287",29.3104502889659,2.95899291262831,-1.14425493467304,16.7144100520018,-10.2178263227517,0.21967952609189,NA,NA,NA
"4868","FBgn0032478","Rsph1",5.40778496995216,8.45242691844483,-6.41665150994442,-10.8377234958782,-1.01162729468434,0.276601609441121,0.219925609238815,NA,NA
"4869","FBgn0032479","CG16974",37.6500000010619,5.92355605216822,-4.46351284734688,-13.3818849731578,0.0380204773550044,NA,NA,NA,NA
"4870","FBgn0032480","Edem2",35.8848674559538,1.08611214105543,-1.56807237592388,32.8388350145178,-55.218367810015,-40.5576226419965,0.546005535895968,NA,NA
"4871","FBgn0032481","CG16972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4872","FBgn0032482","Pect",228.74677995674,-9127.9799248494,-2266.73751010528,9171.48559886539,-0.279522095285565,0.697352812811268,NA,NA,NA
"4873","FBgn0032483","CG15482",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4874","FBgn0032484","kek4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4875","FBgn0032485","CG9426",13.39,-1.71,NA,NA,NA,NA,NA,NA,NA
"4876","FBgn0032486","mRF1",7.78271653581479,5.43554344096074,1.68261737540886,-3.13560347765247,0.130281767655444,NA,NA,NA,NA
"4877","FBgn0032487","Ski6",13.3900000519555,9.72663637384012,-7.26133611099882,0.192074657633813,NA,NA,NA,NA,NA
"4878","FBgn0032488","CG16812",11.9919953590681,0.760044371249299,0.816293921064045,-3.14930891708216,0.0510048762286641,-0.73552120310053,0.03,NA,NA
"4879","FBgn0032489","CG15480",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4880","FBgn0032490","CG16813",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4881","FBgn0032491","CG16815",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4882","FBgn0032492","Prosalpha6T",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4883","FBgn0032493","Mabi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4884","FBgn0032494","CG5945",643.829280646401,110.412239209285,10.1643414709934,-5789.42929713576,-373.106055117073,6158.50418191439,0.542578455316584,NA,NA
"4885","FBgn0032495","CG16820",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4886","FBgn0032499","Uvrag",15.7617577266542,0.613999873447916,-0.559963523594226,25.4754320424516,-15.1061568782266,0.429453703927051,NA,NA,NA
"4887","FBgn0032503","CG16825",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4888","FBgn0032505","CG16826",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4889","FBgn0032506","CG9395",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4890","FBgn0032507","CG9377",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4891","FBgn0032509","CG6523",136.992995263679,13.2299554745292,21.4967813685901,0.03,NA,NA,NA,NA,NA
"4892","FBgn0032511","ND-B22",213.031402829959,12.3926007432733,-10.0669944930516,54.9112858441501,84.2352877955035,-11.129130076559,-24.3453523593553,9.97000644325789,0.13127048636223
"4893","FBgn0032512","Bdp1",18.83997257364,1639.52119599032,374.118772815028,-1641.02122341691,2.97345325598587,-0.486631380168956,0.988620823472126,NA,NA
"4894","FBgn0032513","CG6565",27.2042201946516,0.810921149508149,-1.74464461884608,26.0149132368475,-16.3496884676756,-17.6196104536574,0.369392660154684,NA,NA
"4895","FBgn0032514","CG9302",13.9153107280687,2.93151194657467,1.43540450536542,-6.11464524180093,0.0403248525247614,NA,NA,NA,NA
"4896","FBgn0032515","loqs",32.86,-3.75,NA,NA,NA,NA,NA,NA,NA
"4897","FBgn0032516","Ing5",14.3822499226643,1.39740725409491,0.552249924226259,11.4503839471569,-20.7214122874294,-11.831685861464,0.363403508946725,NA,NA
"4898","FBgn0032517","CG7099",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4899","FBgn0032518","RpL24",2010.44929873513,-209.052044970074,50.9129338950135,650.772468447342,0.03,NA,NA,NA,NA
"4900","FBgn0032519","CG16957",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4901","FBgn0032520","CG10859",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4902","FBgn0032521","CG7110",12.9383796602073,1.82162033979271,-0.121620339792713,-3.1,NA,NA,NA,NA,NA
"4903","FBgn0032522","CG16848",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4904","FBgn0032523","CG16956",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4905","FBgn0032524","Hacd2",50.6125246612062,-2.15786279067238,1.23747533885052,-43.9188249593775,-9.32293662422553,51.8884020922211,0.445605069262923,NA,NA
"4906","FBgn0032525","Hsp60D",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4907","FBgn0032530","CG9263",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4908","FBgn0032533","CG16888",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4909","FBgn0032535","Ance-2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4910","FBgn0032536","Ance-3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4911","FBgn0032538","Vajk2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4912","FBgn0032549","CG4650",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4913","FBgn0032551","CG18636",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4914","FBgn0032553","CG4480",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4915","FBgn0032554","CG15278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4916","FBgn0032563","CG15258",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917","FBgn0032577","CG13244",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4918","FBgn0032582","CG13258",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4919","FBgn0032585","Nepl8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4920","FBgn0032586","Tpr2",176.780309614593,-9.4753911001695,-9.18768227215134,-17.3219722028119,-58.1154545068635,-41.0257905418822,23.798642700996,39.8725901875219,0.0399801997941176
"4921","FBgn0032587","CG5953",9.68,3.66,NA,NA,NA,NA,NA,NA,NA
"4922","FBgn0032588","CG5968",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4923","FBgn0032590","CG4631",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4924","FBgn0032593","Trpgamma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4925","FBgn0032595","CG17996",50.7380371519054,4.08172284790201,3.04889741170766,-17.6033830403515,0.0410542458363084,NA,NA,NA,NA
"4926","FBgn0032596","Prosbeta4",480.05399790339,-54.7856009196223,-21.7521062356074,-1.81061236112925,261.526432875963,-94.989973255187,0.25218660345539,NA,NA
"4927","FBgn0032597","CG17904",44.4570012701403,10.9229247169235,4.24690577260116,-17.3027948181308,0.0699958409250759,NA,NA,NA,NA
"4928","FBgn0032598","ChLD3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4929","FBgn0032600","BuGZ",28.0336175768977,79.3730125463209,-5.84872907077722,-85.0825370843499,0.549915769587306,NA,NA,NA,NA
"4930","FBgn0032601","yellow-b",11.3,NA,NA,NA,NA,NA,NA,NA,NA
"4931","FBgn0032602","ppk17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4932","FBgn0032603","CG17928",64.0824132511398,-6.80327780763537,-0.408296160738448,-4.95241954479437,-3.23927967806525,-29.6032671106542,0.03,NA,NA
"4933","FBgn0032609","CG13280",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4934","FBgn0032612","CG13282",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4935","FBgn0032613","Nepl9",19.2654783047843,4.64410288834412,2.98418726728563,-105.737213964186,-23.597995792243,114.37376558862,-3.04948491268483,-5.0425988605106,0.307342338818987
"4936","FBgn0032614","CG13284",342.819999986526,-881.950176659201,138.754139454609,802.339386200086,0.279254362333301,NA,NA,NA,NA
"4937","FBgn0032615","CG6012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4938","FBgn0032618","CG31743",148.182490433345,7.60645463294415,15.2722260558892,3.55692769662606,-23.584211030204,-14.9939081554394,0.03,NA,NA
"4939","FBgn0032620","CG12288",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4940","FBgn0032624","CG6304",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4941","FBgn0032625","CG15136",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4942","FBgn0032626","CG12620",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4943","FBgn0032629","beat-IIIc",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4944","FBgn0032631","CG15140",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4945","FBgn0032632","CG6380",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4946","FBgn0032633","Lrch",4.86597503465884,8.98174571249267,5.01450654567688,-10.1454608571328,0.219956010721397,NA,NA,NA,NA
"4947","FBgn0032634","Rpb11",30.8925987770988,1.23518919305489,1.89183764659924,-6.95755368309913,-1.25599821015287,0.0419479307670061,NA,NA,NA
"4948","FBgn0032635","CG15141",11.7838715006927,-0.9215252187363,0.723871500692703,1.7076983597145,-2.8276983597145,NA,NA,NA,NA
"4949","FBgn0032636","CG5043",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4950","FBgn0032637","CG5050",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4951","FBgn0032638","SPH93",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4952","FBgn0032639","CG18563",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4953","FBgn0032640","Sgt",104.056593981423,-3.32799387056742,4.37669301037711,-16.2705693976828,8.6628118354114,1.76943068461233,0.0304841859391352,NA,NA
"4954","FBgn0032642","CG5110",92.4317296834415,8.06507593547636,-4.99943547285592,16.470885151434,0.422861098248063,-20.5592242722927,0.0389536978696623,NA,NA
"4955","FBgn0032643","GCS2beta",46.7231481669016,15.7671751398801,-3.17384134155446,-18.2571019351446,1.97823642932484,0.100386475803131,NA,NA,NA
"4956","FBgn0032644","CG5131",19.8010756036913,3.03464257985397,1.31761864393735,-4.68891674143482,-1.36318365273222,0.0486044912148038,NA,NA,NA
"4957","FBgn0032645","CG15142",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4958","FBgn0032646","mEFTs",37.7751658305872,3.32530879542318,-2.78354293513255,12.3404531850522,0.0329881161395678,-12.9047325962658,0.0391875001530841,NA,NA
"4959","FBgn0032647","CG15143",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4960","FBgn0032648","CG15144",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4961","FBgn0032649","CG15145",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4962","FBgn0032650","CG7094",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4963","FBgn0032651","Oli",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4964","FBgn0032652","CG6870",87.0024585685775,11.2174876166643,-15.3506873210082,-40.3416092714525,120.625917025763,68.4651182673541,0.037581884006358,NA,NA
"4965","FBgn0032654","CG15147",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4966","FBgn0032656","CG5674",6.85,0.450333209967909,NA,NA,NA,NA,NA,NA,NA
"4967","FBgn0032658","CG5681",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4968","FBgn0032660","elfless",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4969","FBgn0032663","CG15153",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4970","FBgn0032664","Slc25A46b",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4971","FBgn0032665","CG15152",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4972","FBgn0032666","CG5758",24.1698511944303,0.484716487312145,-2.20014880556969,2.04985119443032,3.21014880556968,NA,NA,NA,NA
"4973","FBgn0032668","CG17681",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4974","FBgn0032669","CG15155",10.43,NA,NA,NA,NA,NA,NA,NA,NA
"4975","FBgn0032670","CG5783",12.1196274413965,0.0316972166544371,-0.400424034363555,-2.43352903564529,0.03,NA,NA,NA,NA
"4976","FBgn0032671","JMJD4",7.6060413956339,0.0497884944622142,0.203014199164819,-3.19791837566612,1.21334026396603,0.030428989006712,0.0384445125530819,NA,NA
"4977","FBgn0032677","CG5790",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4978","FBgn0032680","Ntf-2r",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4979","FBgn0032681","CG10283",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4980","FBgn0032682","grnd",10.6506664199358,0.199333580064183,0.659333580064184,-2.02,NA,NA,NA,NA,NA
"4981","FBgn0032683","kon",6.76,-0.355,-0.305,NA,NA,NA,NA,NA,NA
"4982","FBgn0032684","Ugt301D1",36.6778888880978,-4.4721111119022,-1.15014588671238,NA,NA,NA,NA,NA,NA
"4983","FBgn0032685","CG10211",4.17796231523782,-0.929517444336956,-1.46827208696916,-1.1149239188052,0.107066721773948,-2.20568699615118,0.03,NA,NA
"4984","FBgn0032688","CG15160",7.11162429286715,-10.9435151734861,-19.7687272723928,8.160648990383,1.26831638731378,-0.352516488272792,0.461782177897307,NA,NA
"4985","FBgn0032689","CG10413",38.1844069073217,6.33353738135123,-4.16876641251368,0.0493747441480521,NA,NA,NA,NA,NA
"4986","FBgn0032690","CG10333",13.3170050747618,1.41445853287387,2.47830446162623,-7.28156319549327,0.039534265680133,NA,NA,NA,NA
"4987","FBgn0032691","Atac2",6.60999998033594,19.7231785017026,-1.30144888076423,-18.0150550249254,0.551554063434925,NA,NA,NA,NA
"4988","FBgn0032692","IFT46",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4989","FBgn0032693","Cyp310a1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4990","FBgn0032694","MESR3",23.08,-3.295,-1.09407876011434,NA,NA,NA,NA,NA,NA
"4991","FBgn0032698","CG10336",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4992","FBgn0032699","CG10383",21.9824033619058,3.00075808500309,-1.14905865399365,-6235.0570015957,-1522.45273189127,6224.40649258163,-0.418060350819359,-7.24602729569358,1.01193942596758
"4993","FBgn0032700","CG10338",12.3229611541308,-0.11703884586921,-0.636794919243115,-0.979999999999998,NA,NA,NA,NA,NA
"4994","FBgn0032701","CG10341",31.2262234152788,-1.70377658422645,-1.74866352291789,107.285575497283,8.43316392804748,-110.734521584065,0.434734035901758,NA,NA
"4995","FBgn0032702","CG10376",18.5281793068762,-2.07635861375234,NA,NA,NA,NA,NA,NA,NA
"4996","FBgn0032703","CG10343",33.9656536865641,4.26568175451463,-4.45879177198873,-7.7101388566728,0.03,NA,NA,NA,NA
"4997","FBgn0032704","Jwa",141.36,10.555,-0.94820372611054,NA,NA,NA,NA,NA,NA
"4998","FBgn0032705","Grip71",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4999","FBgn0032706","Irk3",18.0115092698034,3.22,0.3002221399786,-9.4515092698034,NA,NA,NA,NA,NA
"5000","FBgn0032707","CG10348",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5001","FBgn0032709","CG15167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5002","FBgn0032713","Ugt36D1",63.5672357402219,19.0783895294413,28.6227642597782,-8.14713899011502,-9.02749612348227,NA,NA,NA,NA
"5003","FBgn0032715","CG17597",163.808340238354,-15.271818424931,7.12152584664199,-35.3397936532994,15.519489915389,5.99285052104073,-7.3823080523971,0.0669536233591757,NA
"5004","FBgn0032717","CG10600",12.4318644617675,-7.34388620884548,-7.6220407397088,2.38653372161728,1.29064047284948,0.160149611468957,0.0699252239637366,NA,NA
"5005","FBgn0032719","CG17321",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5006","FBgn0032720","mRpL13",35.3498362444703,15.0477578404038,-0.536836189769144,0.0604793474565329,NA,NA,NA,NA,NA
"5007","FBgn0032721","CG10602",75.1549852403514,-4.59458552274786,0.293854226374387,2.04885899066647,18.0670305925824,-26.4431976928903,15.1995497601759,-0.850490513489963,0.0701100041987483
"5008","FBgn0032723","ssp3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5009","FBgn0032724","CG10428",11.86,1.24047695992845,-0.390476959928448,NA,NA,NA,NA,NA,NA
"5010","FBgn0032725","Nedd8",116.969257856284,3239.74477646645,403.161617286997,-3276.4783827325,13.4893507051571,1.49381169327395,1.00523176094666,NA,NA
"5011","FBgn0032726","CG10621",63.01,-34.11,-13.4999999999999,NA,NA,NA,NA,NA,NA
"5012","FBgn0032727","CG10623",31.9648660749873,2.89252484864003,-0.460267850025432,NA,NA,NA,NA,NA,NA
"5013","FBgn0032728","Tango6",6.26,-0.439544826719043,-0.381313972081441,0.91977241335952,-0.388913614559037,NA,NA,NA,NA
"5014","FBgn0032729","L2HGDH",56.3714493719461,-1218.18886584047,-357.140887879617,1228.77185183755,-1.49231880835034,0.615615828689347,NA,NA,NA
"5015","FBgn0032730","CG10431",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5016","FBgn0032731","Swip-1",38.5634219580617,1996.93527231073,977.012660994478,-2015.82003905685,0.995112508491034,NA,NA,NA,NA
"5017","FBgn0032732","EMC5",100.059999999311,16.4131886038675,6.15349223170032,0.0407877100911306,NA,NA,NA,NA,NA
"5018","FBgn0032733","CG15170",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5019","FBgn0032734","CG15169",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5020","FBgn0032740","CG15172",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5021","FBgn0032741","Sidpn",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5022","FBgn0032744","Ttc19",7.24102220960456,-0.137908839908473,2.01535507021251,-6.76291856604637,1.15419493810898,-0.440556683871056,0.0408296652028221,NA,NA
"5023","FBgn0032746","CG10470",143.985638701552,-9.0362318046544,-7.07738573526752,33.6984053253027,48.3386863098355,-20.993322124597,0.070757803742548,NA,NA
"5024","FBgn0032748","CG10492",12.19,-1.00458946838995,NA,NA,NA,NA,NA,NA,NA
"5025","FBgn0032749","Phlpp",NA,NA,NA,NA,NA,NA,NA,NA,NA
